token,side,open_date,close_date,open_price,close_price,effective_open,effective_close,position_size,return,fees,pnl_eur
ATOM,LONG,2025-09-04,2025-10-04,4.3586,4.1026,4.36165102,4.09972818,3.75,-0.060051305984585725,0.003375,-0.22856739744219645
DOGE,LONG,2025-09-04,2025-10-04,0.21129,0.24853,0.21143790299999998,0.248356029,3.75,0.1746050517725766,0.003375,0.6513939441471622
SAND,LONG,2025-09-04,2025-10-04,0.27007,0.27692,0.270259049,0.276726156,3.75,0.023929289412988455,0.003375,0.08635983529870671
RENDER,LONG,2025-09-04,2025-10-04,3.3289,3.4651,3.3312302299999996,3.46267443,3.75,0.039458155373427985,0.003375,0.14459308265035495
BABY,SHORT,2025-09-04,2025-10-04,0.043964,0.05331,0.0439332252,0.053347317,3.75,-0.21428182786817107,0.003375,-0.8069318545056415
VVV,SHORT,2025-09-04,2025-10-04,2.6135,1.9069,2.61167055,1.9082348299999998,3.75,0.26934320640097587,0.003375,1.0066620240036597
PROVE,SHORT,2025-09-04,2025-10-04,0.86353,0.74252,0.862925529,0.7430397639999999,3.75,0.1389294452082435,0.003375,0.517610419530913
HYPER,SHORT,2025-09-04,2025-10-04,0.28486,0.27178,0.284660598,0.271970246,3.75,0.044580641258963286,0.003375,0.16380240472111232
ONDO,LONG,2025-09-05,2025-10-05,0.9158,0.92294,0.9164410599999999,0.9222939419999999,5.0,0.006386534012345545,0.0045,0.027432670061727723
JUP,LONG,2025-09-05,2025-10-05,0.49257,0.45566,0.49291479899999996,0.455341038,5.0,-0.07622769914035384,0.0045,-0.38563849570176917
ATOM,LONG,2025-09-05,2025-10-05,4.4247,4.184,4.427797289999999,4.1810712,5.0,-0.055722083428981745,0.0045,-0.28311041714490875
MAV,SHORT,2025-09-05,2025-10-05,0.075598,0.057777,0.07554508139999999,0.057817443899999994,5.0,0.23466302731391325,0.0045,1.1688151365695663
MEME,SHORT,2025-09-05,2025-10-05,0.002484,0.002448,0.0024822612,0.0024497136,5.0,0.013112077004627942,0.0045,0.061060385023139714
FXS,SHORT,2025-09-05,2025-10-05,2.6687,2.2739,2.66683191,2.2754917299999997,5.0,0.1467434743571822,0.0045,0.7292173717859112
SAND,LONG,2025-09-06,2025-10-06,0.2801,0.28846,0.28029607,0.288258078,7.5,0.02840570686560095,0.00675,0.20629280149200713
RENDER,LONG,2025-09-06,2025-10-06,3.4177,3.6595,3.4200923899999998,3.65693835,7.5,0.06925133387990146,0.00675,0.5126350040992609
DOGE,LONG,2025-09-06,2025-10-06,0.21418,0.26974,0.214329926,0.26955118199999994,7.5,0.2576460367928272,0.00675,1.925595275946204
HYPER,SHORT,2025-09-06,2025-10-06,0.29645,0.30386,0.296242485,0.304072702,7.5,-0.02643178273366149,0.00675,-0.2049883705024612
BIGTIME,LONG,2025-09-07,2025-10-07,0.051028,0.047578,0.051063719599999995,0.0475446954,7.5,-0.0689143726223969,0.00675,-0.5236077946679768
ONDO,LONG,2025-09-07,2025-10-07,0.90217,0.9055,0.9028015189999999,0.9048661499999999,7.5,0.0022869157356834083,0.00675,0.010401868017625562
BNB,LONG,2025-09-07,2025-10-07,874.87,1276.8,875.482409,1275.9062399999998,7.5,0.45737507331229527,0.00675,3.4235630498422145
PROVE,SHORT,2025-09-07,2025-10-07,0.87364,0.76011,0.8730284519999999,0.7606420769999999,7.5,0.12873162924133433,0.00675,0.9587372193100074
BNB,LONG,2025-09-08,2025-10-08,879.91,1318.5,880.5259369999999,1317.5770499999999,4.285714285714286,0.49635234424673175,0.0038571428571428567,2.12336718962885
SAND,LONG,2025-09-08,2025-10-08,0.29694,0.27577,0.29714785799999993,0.275576961,4.285714285714286,-0.07259314317520649,0.0038571428571428567,-0.31497061360802775
SOL,LONG,2025-09-08,2025-10-08,216.74,228.8,216.891718,228.63984,4.285714285714286,0.054165839564238205,0.0038571428571428567,0.22828216956102088
ATOM,LONG,2025-09-08,2025-10-08,4.5824,4.1652,4.58560768,4.162284359999999,4.285714285714286,-0.09231564266745136,0.0038571428571428567,-0.39949561143193435
LAUNCHCOIN,SHORT,2025-09-08,2025-10-08,0.078523,0.1097,0.0784680339,0.10977679,4.285714285714286,-0.39900013475423657,0.0038571428571428567,-1.7138577203752994
BABY,SHORT,2025-09-08,2025-10-08,0.050087,0.049705,0.0500519391,0.0497397935,4.285714285714286,0.00623643370492315,0.0038571428571428567,0.022870430163956356
FARTCOIN,SHORT,2025-09-08,2025-10-08,0.81774,0.6738,0.817167582,0.6742716599999999,4.285714285714286,0.1748673407359912,0.0038571428571428567,0.7455743174399622
BNB,LONG,2025-09-09,2025-10-09,875.27,1238.9,875.8826889999999,1238.03277,4.285714285714286,0.41346870482560727,0.0038571428571428567,1.7681515921097455
SOL,LONG,2025-09-09,2025-10-09,216.54,217.55,216.69157799999996,217.397715,4.285714285714286,0.00325871917366369,0.0038571428571428567,0.01010879645855867
SAND,LONG,2025-09-09,2025-10-09,0.29339,0.26296,0.29359537299999994,0.262775928,4.285714285714286,-0.10497251603484893,0.0038571428571428567,-0.4537393544350668
DOGE,LONG,2025-09-09,2025-10-09,0.24074,0.24509,0.240908518,0.244918437,4.285714285714286,0.016644986376114775,0.0038571428571428567,0.06747851304049189
LAUNCHCOIN,SHORT,2025-09-09,2025-10-09,0.083989,0.11089,0.0839302077,0.11096762299999999,4.285714285714286,-0.32214164650518307,0.0038571428571428567,-1.3844641993079274
FARTCOIN,SHORT,2025-09-09,2025-10-09,0.83241,0.62798,0.8318273129999999,0.6284195859999999,4.285714285714286,0.24453119514242255,0.0038571428571428567,1.0441336934675254
BABY,SHORT,2025-09-09,2025-10-09,0.049425,0.046373,0.04939040249999999,0.046405461099999996,4.285714285714286,0.060435656502293066,0.0038571428571428567,0.255152813581256
ATOM,LONG,2025-09-10,2025-10-10,4.6551,3.9285,4.65835857,3.92575005,10.0,-0.1572675243846675,0.009,-1.581675243846675
ZEN,LONG,2025-09-10,2025-10-10,7.4849,14.894,7.490139429999999,14.8835742,10.0,0.9870890707838267,0.009,9.861890707838267
MAV,SHORT,2025-09-10,2025-10-10,0.065182,0.046757,0.0651363726,0.04678972989999999,10.0,0.2816650968985646,0.009,2.807650968985646
SOL,LONG,2025-09-11,2025-10-11,226.31,182.44,226.468417,182.31229199999999,5.0,-0.1949769666999527,0.0045,-0.9793848334997635
TAO,LONG,2025-09-11,2025-10-11,357.32,305.9,357.57012399999996,305.68586999999997,5.0,-0.1451023184476117,0.0045,-0.7300115922380584
BNB,LONG,2025-09-11,2025-10-11,894.46,1173.3,895.0861219999999,1172.47869,5.0,0.3099060092454433,0.0045,1.5450300462272166
APT,LONG,2025-09-11,2025-10-11,4.4788,3.7524,4.481935159999999,3.74977332,5.0,-0.1633584185988088,0.0045,-0.821292092994044
MAV,SHORT,2025-09-11,2025-10-11,0.073094,0.041201,0.0730428342,0.0412298407,5.0,0.4355388704235138,0.0045,2.173194352117569
LAUNCHCOIN,SHORT,2025-09-11,2025-10-11,0.10112,0.081641,0.101049216,0.0816981487,5.0,0.1915014095705601,0.0045,0.9530070478528005
SAND,LONG,2025-09-12,2025-10-12,0.31094,0.21677,0.31115765799999995,0.21661826099999998,5.0,-0.3038311755129613,0.0045,-1.5236558775648064
DOGE,LONG,2025-09-12,2025-10-12,0.2716,0.20737,0.27179011999999997,0.207224841,5.0,-0.23755565139748266,0.0045,-1.1922782569874133
MNT,LONG,2025-09-12,2025-10-12,1.6178,2.2066,1.6189324599999997,2.2050553799999997,5.0,0.36204284890303584,0.0045,1.8057142445151793
TST,SHORT,2025-09-12,2025-10-12,0.02865,0.023913,0.028629944999999997,0.0239297391,5.0,0.16417097203644637,0.0045,0.8163548601822319
KAITO,SHORT,2025-09-12,2025-10-12,1.2434,1.165,1.24252962,1.1658155,5.0,0.061740274650354095,0.0045,0.3042013732517705
NXPC,SHORT,2025-09-12,2025-10-12,0.69413,0.38024,0.693644109,0.380506168,5.0,0.45143891072821035,0.0045,2.2526945536410516
SAND,LONG,2025-09-13,2025-10-13,0.32796,0.23139,0.32818957199999993,0.231228027,5.0,-0.295443710807484,0.0045,-1.48171855403742
DOGE,LONG,2025-09-13,2025-10-13,0.2872,0.21404,0.28740104,0.213890172,5.0,-0.2557780166696683,0.0045,-1.2833900833483416
BNB,LONG,2025-09-13,2025-10-13,930.9,1266.0,931.5516299999999,1265.1137999999999,5.0,0.3580715864347744,0.0045,1.785857932173872
SUSHI,LONG,2025-09-13,2025-10-13,0.84685,0.59204,0.847442795,0.591625572,5.0,-0.30186960643166477,0.0045,-1.5138480321583239
FARTCOIN,SHORT,2025-09-13,2025-10-13,0.9292,0.45013,0.92854956,0.45044509099999996,5.0,0.5148938619926761,0.0045,2.5699693099633802
ZORA,SHORT,2025-09-13,2025-10-13,0.061912,0.091593,0.0618686616,0.09165711509999999,5.0,-0.48147887362735503,0.0045,-2.4118943681367755
SAND,LONG,2025-09-14,2025-10-14,0.30904,0.22506,0.30925632799999997,0.224902458,10.0,-0.2727636021080868,0.009,-2.736636021080868
MAV,SHORT,2025-09-14,2025-10-14,0.070722,0.042982,0.0706724946,0.043012087399999996,10.0,0.39138857849231773,0.009,3.9048857849231773
ZORA,SHORT,2025-09-14,2025-10-14,0.069825,0.088802,0.0697761225,0.0888641614,10.0,-0.27356118706653565,0.009,-2.744611870665356
ZRO,LONG,2025-09-15,2025-10-15,1.8806,1.8641,1.8819164199999998,1.86279513,7.5,-0.010160541561138905,0.00675,-0.08295406170854179
ONDO,LONG,2025-09-15,2025-10-15,1.026,0.77019,1.0267182,0.769650867,7.5,-0.25037769175612157,0.00675,-1.8845826881709118
MEME,SHORT,2025-09-15,2025-10-15,0.002536,0.001742,0.0025342248,0.0017432194,7.5,0.31212913708365575,0.00675,2.334218528127418
XAI,SHORT,2025-09-15,2025-10-15,0.04977,0.0296,0.049735161,0.02962072,7.5,0.4044310020430013,0.00675,3.02648251532251
BTC,LONG,2025-09-16,2025-10-16,116406.0,108660.0,116487.48419999999,108583.938,5.0,-0.06784888740862684,0.0045,-0.3437444370431342
BNB,LONG,2025-09-16,2025-10-16,951.26,1150.8,951.9258819999999,1149.99444,5.0,0.20807140739135832,0.0045,1.0358570369567917
PAXG,LONG,2025-09-16,2025-10-16,3699.0,4311.6,3701.5892999999996,4308.581880000001,5.0,0.16398161189843538,0.0045,0.815408059492177
BIGTIME,LONG,2025-09-16,2025-10-16,0.053105,0.033271,0.053142173499999994,0.033247710300000004,5.0,-0.37436299439276777,0.0045,-1.8763149719638388
LAUNCHCOIN,SHORT,2025-09-16,2025-10-16,0.08853,0.082842,0.08846802899999999,0.0828999894,5.0,0.06293843847250165,0.0045,0.3101921923625082
OM,SHORT,2025-09-16,2025-10-16,0.21054,0.12337,0.210392622,0.12345635899999999,5.0,0.41320965618271543,0.0045,2.061548280913577
BNB,LONG,2025-09-17,2025-10-17,954.26,1071.8,954.9279819999999,1071.04974,6.0,0.12160263411361634,0.0054,0.7242158046816981
BTC,LONG,2025-09-17,2025-10-17,115289.0,106640.0,115369.70229999999,106565.352,6.0,-0.07631423263194112,0.0054,-0.46328539579164674
APT,LONG,2025-09-17,2025-10-17,4.3844,3.2014,4.38746908,3.1991590199999997,6.0,-0.27084180841680144,0.0054,-1.6304508505008088
FIL,LONG,2025-09-17,2025-10-17,2.4931,1.461,2.49484517,1.4599773,6.0,-0.414802442429724,0.0054,-2.494214654578344
YZY,SHORT,2025-09-17,2025-10-17,0.44944,0.40283,0.449125392,0.403111981,6.0,0.10245114575931169,0.0054,0.6093068745558702
BNB,LONG,2025-09-18,2025-10-18,988.11,1098.2,988.8016769999999,1097.43126,4.285714285714286,0.10985982884816664,0.0038571428571428567,0.4669706950635713
SUI,LONG,2025-09-18,2025-10-18,3.9762,2.493,3.9789833399999996,2.4912549,4.285714285714286,-0.3738966245583727,0.0038571428571428567,-1.6062712481073114
GMT,LONG,2025-09-18,2025-10-18,0.04422,0.027014,0.044250954,0.0269950902,4.285714285714286,-0.38995461657165637,0.0038571428571428567,-1.6750912138785272
ADA,LONG,2025-09-18,2025-10-18,0.93838,0.63493,0.9390368659999999,0.634485549,4.285714285714286,-0.3243230676312978,0.0038571428571428567,-1.3938131469912762
YZY,SHORT,2025-09-18,2025-10-18,0.47018,0.39938,0.469850874,0.39965956599999997,4.285714285714286,0.1493906085614731,0.0038571428571428567,0.6363883224063133
ZORA,SHORT,2025-09-18,2025-10-18,0.072562,0.096872,0.0725112066,0.09693981039999999,4.285714285714286,-0.3368941842984032,0.0038571428571428567,-1.4476893612788706
BABY,SHORT,2025-09-18,2025-10-18,0.059137,0.032551,0.0590956041,0.032573785699999996,4.285714285714286,0.4487951143560609,0.0038571428571428567,1.9195504900974039
SOL,LONG,2025-09-19,2025-10-19,237.21,189.87,237.376047,189.737091,6.0,-0.20068981939024375,0.0054,-1.2095389163414625
ADA,LONG,2025-09-19,2025-10-19,0.89653,0.66066,0.8971575709999999,0.660197538,6.0,-0.26412309348944896,0.0054,-1.5901385609366938
BABY,SHORT,2025-09-19,2025-10-19,0.05557,0.03337,0.055531101,0.033393359,6.0,0.39865483668332097,0.0054,2.386529020099926
YZY,SHORT,2025-09-19,2025-10-19,0.45785,0.40401,0.45752950499999995,0.404292807,6.0,0.11635686314918636,0.0054,0.6927411788951182
ZORA,SHORT,2025-09-19,2025-10-19,0.064224,0.091034,0.06417904320000001,0.0910977238,6.0,-0.41943100516649634,0.0054,-2.5219860309989777
ONDO,LONG,2025-09-20,2025-10-20,1.0158,0.75035,1.01651106,0.7498247549999999,5.0,-0.2623545532303408,0.0045,-1.316272766151704
BNB,LONG,2025-09-20,2025-10-20,1022.2,1098.2,1022.91554,1097.43126,5.0,0.07284640528581676,0.0045,0.3597320264290838
ZRO,LONG,2025-09-20,2025-10-20,2.0012,1.7238,2.0026008399999995,1.72259334,5.0,-0.1398219227751845,0.0045,-0.7036096138759224
VVV,SHORT,2025-09-20,2025-10-20,2.5045,1.501,2.5027468500000003,1.5020506999999998,5.0,0.3998391407425007,0.0045,1.9946957037125037
W,SHORT,2025-09-20,2025-10-20,0.11765,0.07557,0.117567645,0.075622899,5.0,0.35677116778174817,0.0045,1.779355838908741
MAV,SHORT,2025-09-20,2025-10-20,0.072933,0.040227,0.0728819469,0.0402551589,5.0,0.4476662519014019,0.0045,2.2338312595070096
BNB,LONG,2025-09-21,2025-10-21,1051.7,1092.2,1052.43619,1091.43546,4.285714285714286,0.03705618485050388,0.0038571428571428567,0.1549550779307309
RENDER,LONG,2025-09-21,2025-10-21,3.968,2.6246,3.9707775999999995,2.62276278,4.285714285714286,-0.33948383812782656,0.0038571428571428567,-1.458787877690685
TRX,LONG,2025-09-21,2025-10-21,0.3445,0.32404,0.34474114999999994,0.323813172,4.285714285714286,-0.060706353158014245,0.0038571428571428567,-0.26402722782006105
OP,LONG,2025-09-21,2025-10-21,0.788,0.45914,0.7885516,0.45881860199999996,4.285714285714286,-0.41815018573293117,0.0038571428571428567,-1.7959293674268477
TST,SHORT,2025-09-21,2025-10-21,0.039767,0.02125,0.039739163099999995,0.021264875,4.285714285714286,0.4648887057211328,0.0038571428571428567,1.9885230245191405
LAUNCHCOIN,SHORT,2025-09-21,2025-10-21,0.06764,0.070266,0.067592652,0.07031518619999999,4.285714285714286,-0.04027855276339782,0.0038571428571428567,-0.1764795118431335
YZY,SHORT,2025-09-21,2025-10-21,0.4343,0.39955,0.43399599,0.399829685,4.285714285714286,0.07872493245847734,0.0038571428571428567,0.33353542482204573
BNB,LONG,2025-09-22,2025-10-22,986.67,1066.7,987.3606689999999,1065.95331,7.5,0.079598715512538,0.00675,0.590240366344035
JUP,LONG,2025-09-22,2025-10-22,0.46529,0.34611,0.46561570299999994,0.34586772299999996,7.5,-0.2571820048775288,0.00675,-1.935615036581466
ONDO,LONG,2025-09-22,2025-10-22,0.92159,0.7068,0.9222351129999999,0.70630524,7.5,-0.2341375533811409,0.00675,-1.7627816503585567
TST,SHORT,2025-09-22,2025-10-22,0.034566,0.019887,0.0345418038,0.019900920899999997,7.5,0.42385982459896904,0.00675,3.172198684492268
MNT,LONG,2025-09-23,2025-10-23,1.8238,1.684,1.82507666,1.6828211999999998,5.0,-0.07794492314640641,0.0045,-0.3942246157320321
ATOM,LONG,2025-09-23,2025-10-23,4.1522,3.2021,4.155106539999999,3.19985853,5.0,-0.22989735661507232,0.0045,-1.1539867830753616
TST,SHORT,2025-09-23,2025-10-23,0.034126,0.020025,0.034102111799999994,0.0200390175,5.0,0.41238191882298614,0.0045,2.0574095941149304
LAUNCHCOIN,SHORT,2025-09-23,2025-10-23,0.0602,0.072474,0.060157859999999994,0.07252473179999999,5.0,-0.20557366568558122,0.0045,-1.032368328427906
MAV,SHORT,2025-09-23,2025-10-23,0.062543,0.038682,0.0624992199,0.0387090774,5.0,0.3806470310839832,0.0045,1.8987351554199159
W,SHORT,2025-09-23,2025-10-23,0.10179,0.0731,0.101718747,0.07315116999999999,5.0,0.28084869153962355,0.0045,1.3997434576981178
BNB,LONG,2025-09-24,2025-10-24,1015.7,1107.6,1016.41099,1106.82468,10.0,0.08895386894626157,0.009,0.8805386894626157
MAV,SHORT,2025-09-24,2025-10-24,0.066519,0.038521,0.0664724367,0.0385479647,10.0,0.42009099389612115,0.009,4.191909938961211
W,SHORT,2025-09-24,2025-10-24,0.10571,0.07223,0.10563600299999999,0.072280561,10.0,0.3157582741936951,0.009,3.148582741936951
XRP,LONG,2025-09-25,2025-10-25,2.7993,2.6413,2.80125951,2.63945109,3.75,-0.05776273830481341,0.003375,-0.2199852686430503
SUI,LONG,2025-09-25,2025-10-25,3.1801,2.5568,3.18232607,2.5550102399999997,3.75,-0.19712493823739444,0.003375,-0.7425935183902291
BTC,LONG,2025-09-25,2025-10-25,109689.0,111757.0,109765.78229999999,111678.7701,3.75,0.017427906583598437,0.003375,0.061979649688494134
RENDER,LONG,2025-09-25,2025-10-25,3.4272,2.4862,3.42959904,2.48445966,3.75,-0.2755830547468312,0.003375,-1.036811455300617
DOGE,LONG,2025-09-25,2025-10-25,0.22749,0.19787,0.22764924299999997,0.19773149099999998,3.75,-0.13142038868980555,0.003375,-0.4962014575867708
OM,SHORT,2025-09-25,2025-10-25,0.16131,0.11731,0.161197083,0.11739211699999999,3.75,0.27174788268346023,0.003375,1.015679560062976
ENA,SHORT,2025-09-25,2025-10-25,0.57589,0.46604,0.575486877,0.466366228,3.75,0.18961448707369918,0.003375,0.7076793265263719
IP,SHORT,2025-09-25,2025-10-25,8.5841,5.2504,8.578091129999999,5.2540752799999995,3.75,0.38750064549617347,0.003375,1.4497524206106507
JUP,LONG,2025-09-26,2025-10-26,0.44496,0.42804,0.445271472,0.427740372,4.285714285714286,-0.039371711646507684,0.0038571428571428567,-0.17259304991360436
ATOM,LONG,2025-09-26,2025-10-26,4.1701,3.2332,4.17301907,3.23093676,4.285714285714286,-0.2257555726914039,0.0038571428571428567,-0.9713810258203024
MOVE,LONG,2025-09-26,2025-10-26,0.11188,0.075157,0.11195831599999999,0.0751043901,4.285714285714286,-0.3291754218596856,0.0038571428571428567,-1.414608950827224
SNX,SHORT,2025-09-26,2025-10-26,1.1456,1.2365,1.14479808,1.2373655499999998,4.285714285714286,-0.08085921143403724,0.0038571428571428567,-0.35039662043158815
MEME,SHORT,2025-09-26,2025-10-26,0.002333,0.001703,0.0023313669,0.0017041921,4.285714285714286,0.26901591508397926,0.0038571428571428567,1.1490682075027683
TST,SHORT,2025-09-26,2025-10-26,0.03105,0.020154,0.031028265,0.020168107799999998,4.285714285714286,0.35000852287422457,0.0038571428571428567,1.4961793837466768
MERL,SHORT,2025-09-26,2025-10-26,0.30754,0.4395,0.307324722,0.43980765,4.285714285714286,-0.4310845126217994,0.0038571428571428567,-1.851362196950569
ADA,LONG,2025-09-27,2025-10-27,0.78062,0.68034,0.781166434,0.6798637619999999,7.5,-0.12968129145190602,0.00675,-0.9793596858892951
APT,LONG,2025-09-27,2025-10-27,4.1545,3.5131,4.157408149999999,3.51064083,7.5,-0.15556983982917327,0.00675,-1.1735237987187996
MAV,SHORT,2025-09-27,2025-10-27,0.057645,0.038486,0.0576046485,0.0385129402,7.5,0.3314265219411937,0.00675,2.478948914558953
TST,SHORT,2025-09-27,2025-10-27,0.030141,0.019433,0.0301199013,0.019446603099999998,7.5,0.35436033118740673,0.00675,2.6509524839055505
BNB,LONG,2025-09-28,2025-10-28,978.51,1143.8,979.1949569999999,1142.9993399999998,6.0,0.167284749404607,0.0054,0.998308496427642
XRP,LONG,2025-09-28,2025-10-28,2.8303,2.6708,2.8322812099999997,2.6689304399999996,6.0,-0.05767462970246521,0.0054,-0.3514477782147913
ONDO,LONG,2025-09-28,2025-10-28,0.8882,0.74417,0.8888217399999999,0.7436490809999999,6.0,-0.16333157985087088,0.0054,-0.9853894791052252
IP,SHORT,2025-09-28,2025-10-28,8.9304,5.1652,8.92414872,5.168815639999999,6.0,0.420805748293267,0.0054,2.519434489759602
ME,SHORT,2025-09-28,2025-10-28,0.64621,0.47626,0.6457576529999999,0.47659338199999995,6.0,0.2619624718562955,0.0054,1.566374831137773
XRP,LONG,2025-09-29,2025-10-29,2.8731,2.6065,2.87511117,2.60467545,6.0,-0.09406096112798312,0.0054,-0.5697657667678987
SOL,LONG,2025-09-29,2025-10-29,210.76,193.47,210.90753199999997,193.33457099999998,6.0,-0.08332068956171748,0.0054,-0.5053241373703049
BTC,LONG,2025-09-29,2025-10-29,113978.0,110858.0,114057.78459999998,110780.3994,6.0,-0.028734428005013087,0.0054,-0.17780656803007852
SNX,SHORT,2025-09-29,2025-10-29,1.157,1.1471,1.1561900999999999,1.1479029699999999,6.0,0.00716761888896993,0.0054,0.03760571333381958
MAV,SHORT,2025-09-29,2025-10-29,0.05943,0.035904,0.059388398999999994,0.03592913279999999,6.0,0.395014288901777,0.0054,2.364685733410662
BTC,LONG,2025-09-30,2025-10-30,113688.0,106819.0,113767.58159999999,106744.2267,4.285714285714286,-0.06173423747982696,0.0038571428571428567,-0.2684324463421155
XRP,LONG,2025-09-30,2025-10-30,2.8394,2.4222,2.8413875799999997,2.42050446,4.285714285714286,-0.14812590966558659,0.0038571428571428567,-0.6386824699953711
SOL,LONG,2025-09-30,2025-10-30,207.49,181.28,207.635243,181.15310399999998,4.285714285714286,-0.12754163800602972,0.0038571428571428567,-0.5504641628829845
BNB,LONG,2025-09-30,2025-10-30,1002.5,1065.6,1003.20175,1064.8540799999998,4.285714285714286,0.061455564645894904,0.0038571428571428567,0.2595238484824067
W,SHORT,2025-09-30,2025-10-30,0.09966,0.0609,0.099590238,0.06094263,4.285714285714286,0.38806622793691886,0.0038571428571428567,1.6592838340153666
IP,SHORT,2025-09-30,2025-10-30,8.5622,4.298,8.55620646,4.301008599999999,4.285714285714286,0.4973229526301076,0.0038571428571428567,2.1275269398433183
TST,SHORT,2025-09-30,2025-10-30,0.028412,0.016933,0.0283921116,0.016944853099999997,4.285714285714286,0.4031844711402164,0.0038571428571428567,1.7240763048866417
ADA,LONG,2025-10-01,2025-10-31,0.84255,0.6047,0.843139785,0.60427671,4.285714285714286,-0.2833018667242703,0.0038571428571428567,-1.2180080002468727
JUP,LONG,2025-10-01,2025-10-31,0.46126,0.4013,0.46158288199999997,0.40101908999999997,4.285714285714286,-0.1312089212181833,0.0038571428571428567,-0.5661810909350713
GMT,LONG,2025-10-01,2025-10-31,0.039492,0.024321,0.0395196444,0.0243039753,4.285714285714286,-0.38501533429789664,0.0038571428571428567,-1.6539228612766999
W,SHORT,2025-10-01,2025-10-31,0.11139,0.06407,0.111312027,0.064114849,4.285714285714286,0.4240078926960875,0.0038571428571428567,1.8133195401260893
TST,SHORT,2025-10-01,2025-10-31,0.030087,0.017891,0.030065939099999998,0.0179035237,4.285714285714286,0.4045247134821742,0.0038571428571428567,1.7298202006378895
LAYER,SHORT,2025-10-01,2025-10-31,0.41975,0.25681,0.419456175,0.256989767,4.285714285714286,0.38732629934462165,0.0038571428571428567,1.65611271147695
ME,SHORT,2025-10-01,2025-10-31,0.60762,0.4359,0.607194666,0.43620513,4.285714285714286,0.2816057939481307,0.0038571428571428567,1.2030248312062743
ADA,LONG,2025-10-02,2025-11-01,0.87197,0.61193,0.872580379,0.6115016489999999,7.5,-0.299203072041573,0.00675,-2.250773040311797
SUI,LONG,2025-10-02,2025-11-01,3.6104,2.3853,3.6129272799999996,2.3836302899999997,7.5,-0.3402495801133313,0.00675,-2.5586218508499843
PROVE,SHORT,2025-10-02,2025-11-01,0.74966,0.68593,0.7491352379999999,0.686410151,7.5,0.08372999135304313,0.00675,0.6212249351478234
ACE,SHORT,2025-10-02,2025-11-01,0.4827,0.2837,0.48236211,0.28389859,7.5,0.4114409400854474,0.00675,3.0790570506408557
XRP,LONG,2025-10-03,2025-11-02,3.0482,2.4929,3.0503337399999997,2.49115497,5.0,-0.1833172425257308,0.0045,-0.921086212628654
ADA,LONG,2025-10-03,2025-11-02,0.87213,0.59771,0.8727404909999998,0.597291603,5.0,-0.31561373723406166,0.0045,-1.5825686861703083
SOL,LONG,2025-10-03,2025-11-02,233.63,184.17,233.79354099999998,184.041081,5.0,-0.2128051091026505,0.0045,-1.0685255455132523
STRK,SHORT,2025-10-03,2025-11-02,0.15077,0.11867,0.15066446099999997,0.11875306899999999,5.0,0.21180437502112717,0.0045,1.054521875105636
SNX,SHORT,2025-10-03,2025-11-02,1.2247,1.0119,1.2238427099999998,1.01260833,5.0,0.17259928769768124,0.0045,0.8584964384884062
AVNT,SHORT,2025-10-03,2025-11-02,1.232,0.62809,1.2311375999999998,0.628529663,5.0,0.4894724497083022,0.0045,2.442862248541511
BTC,LONG,2025-10-04,2025-11-03,121643.0,106918.0,121728.15009999998,106843.1574,5.0,-0.12228061206690423,0.0045,-0.6159030603345211
BNB,LONG,2025-10-04,2025-11-03,1143.9,997.04,1144.70073,996.3420719999999,5.0,-0.12960475529704615,0.0045,-0.6525237764852307
XRP,LONG,2025-10-04,2025-11-03,2.9454,2.3463,2.9474617799999994,2.3446575899999997,5.0,-0.20451637204944512,0.0045,-1.0270818602472256
TST,SHORT,2025-10-04,2025-11-03,0.031988,0.015472,0.031965608400000005,0.015482830399999998,5.0,0.5156409912097905,0.0045,2.573704956048952
AVNT,SHORT,2025-10-04,2025-11-03,1.1715,0.5481,1.17067995,0.54848367,5.0,0.5314828190232522,0.0045,2.652914095116261
GMX,SHORT,2025-10-04,2025-11-03,15.232,8.8548,15.221337599999998,8.860998359999998,5.0,0.4178567880920006,0.0045,2.084783940460003
BTC,LONG,2025-10-05,2025-11-04,123073.0,101345.0,123159.15109999999,101274.0585,3.75,-0.17769765709273383,0.003375,-0.6697412140977519
ORDI,LONG,2025-10-05,2025-11-04,8.2954,3.9684,8.30120678,3.96562212,3.75,-0.5222836600632179,0.003375,-1.961938725237067
BIGTIME,LONG,2025-10-05,2025-11-04,0.048409,0.026502,0.048442886299999995,0.0264834486,3.75,-0.453305725096731,0.003375,-1.703271469112741
ONDO,LONG,2025-10-05,2025-11-04,0.92294,0.58595,0.9235860579999999,0.585539835,3.75,-0.3660148613893433,0.003375,-1.3759307302100372
MANTA,LONG,2025-10-05,2025-11-04,0.18873,0.09084,0.188862111,0.090776412,3.75,-0.5193508559268407,0.003375,-1.9509407097256526
STRK,SHORT,2025-10-05,2025-11-04,0.14992,0.1014,0.149815056,0.10147098,3.75,0.32269170596578756,0.003375,1.2067188973717033
SNX,SHORT,2025-10-05,2025-11-04,1.1306,0.86092,1.12980858,0.861522644,3.75,0.23746140784308786,0.003375,0.8871052794115795
FXS,SHORT,2025-10-05,2025-11-04,2.2739,1.2335,2.27230827,1.23436345,3.75,0.45677993329663846,0.003375,1.7095497498623944
