token,side,open_date,close_date,open_price,close_price,effective_open,effective_close,position_size,return,fees,pnl_eur_no_funding,funding,pnl_eur
USUAL,SHORT,2025-06-27,2025-07-27,0.06114,0.0932,0.06107886,0.09329319999999999,10.0,-0.5274220900652041,0.009,-5.283220900652042,-0.12562476873045764,-5.408845669382499
ALT,SHORT,2025-06-27,2025-07-27,0.026261,0.039755,0.026234739,0.039794754999999994,10.0,-0.516872533018148,0.009,-5.17772533018148,0.0704489797326743,-5.107276350448806
OM,SHORT,2025-06-27,2025-07-27,0.20031,0.27982,0.20010968999999998,0.28009982,10.0,-0.39973141730417966,0.009,-4.006314173041797,0.0599316366748157,-3.946382536366981
SOL,LONG,2025-06-28,2025-07-28,150.7,185.36,150.85069999999996,185.17464,10.0,0.22753583510053357,0.009,2.266358351005336,0.18902753232514008,2.455385883330476
SUI,LONG,2025-06-28,2025-07-28,2.7639,3.9841,2.7666638999999997,3.9801159000000004,10.0,0.43859754703128223,0.009,4.376975470312822,0.2805051431694685,4.65748061348229
BCH,LONG,2025-06-28,2025-07-28,490.26,578.66,490.7502599999999,578.08134,10.0,0.17795422054386698,0.009,1.77054220543867,0.04412448579167336,1.8146666912303433
S,SHORT,2025-06-28,2025-07-28,0.30953,0.32275,0.30922047,0.32307274999999996,10.0,-0.04479742236987072,0.009,-0.4569742236987072,0.20258926710854552,-0.2543849565901617
ANIME,SHORT,2025-06-28,2025-07-28,0.017462,0.018567,0.017444538,0.018585566999999997,10.0,-0.06540895494050908,0.009,-0.6630895494050908,0.11129927573587792,-0.5517902736692128
AIXBT,SHORT,2025-06-28,2025-07-28,0.1314,0.1407,0.13126859999999999,0.14084069999999999,10.0,-0.07291995191538571,0.009,-0.7381995191538571,0.13837324324606193,-0.5998262759077951
RUNE,LONG,2025-06-29,2025-07-29,1.3378,1.3899,1.3391378,1.3885101,10.0,0.03686872254670126,0.009,0.3596872254670126,0.11803575398640827,0.47772297945342085
ATOM,LONG,2025-06-29,2025-07-29,4.0334,4.553,4.0374334,4.548447,10.0,0.1265689237127726,0.009,1.256689237127726,0.09345122366823436,1.3501404607959604
RSR,LONG,2025-06-29,2025-07-29,0.006873,0.00835,0.006879872999999999,0.008341649999999999,10.0,0.21247150928512784,0.009,2.1157150928512785,0.1061710428031157,2.221886135654394
AIXBT,SHORT,2025-06-29,2025-07-29,0.13416,0.13253,0.13402584,0.13266253,10.0,0.010171993699125529,0.009,0.09271993699125529,0.13844381875353287,0.23116375574478815
